ch,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,92,84,78,74,71,68,65,62,60,57,54,51,48,44,40,35,27,16,8
1,13,11,10,9,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6
2,12,10,10,10,9,9,8,8,7,7,7,7,7,7,7,6,6,6,6
3,84,76,71,67,64,61,59,56,54,52,49,47,44,42,38,35,30,23,14
4,154,139,129,122,116,111,106,101,96,91,86,81,75,68,60,48,31,12,7
5,85,77,72,68,65,62,59,57,54,51,49,46,43,39,34,28,19,9,7
6,187,169,159,150,142,135,129,123,118,112,106,99,92,85,75,60,40,15,7
7,90,82,76,72,68,65,62,60,57,54,52,49,46,43,40,36,31,24,14
8,90,82,77,73,70,67,64,61,58,56,53,51,48,45,41,37,32,25,16
9,132,121,113,108,103,99,94,90,86,82,79,75,70,65,59,52,41,27,12
10,94,85,79,75,71,68,65,62,60,57,54,51,48,45,41,36,30,20,10
11,116,105,98,93,89,85,81,78,74,71,68,65,61,57,52,46,39,28,16
12,11,10,10,9,9,8,8,8,7,7,7,7,7,7,7,6,6,6,6
13,116,106,99,94,90,86,82,79,75,71,68,63,59,53,45,34,20,8,7
14,83,76,71,68,64,62,59,57,54,52,49,47,44,41,38,33,28,19,10
15,92,84,79,75,71,68,65,62,59,57,54,51,48,45,40,35,27,16,8
16,98,90,84,80,76,73,70,67,64,61,57,54,49,43,34,22,9,7,7
17,82,74,69,66,63,60,57,55,52,50,47,45,42,39,36,32,26,17,8
18,88,81,76,72,69,66,64,61,59,56,54,51,49,46,42,37,31,22,11
19,90,82,77,73,69,66,63,61,58,56,53,51,48,45,42,38,32,24,14
20,93,85,79,75,71,68,65,62,59,56,53,50,46,42,37,29,19,9,7
21,84,77,72,68,65,63,60,57,55,52,50,47,44,41,37,32,25,16,10
22,171,156,146,139,133,127,122,117,112,108,103,98,92,86,79,70,57,39,18
23,92,84,79,75,72,69,66,64,61,59,56,54,51,48,45,41,36,29,19
24,119,108,101,96,91,87,83,80,76,72,69,65,60,55,48,39,26,11,7
25,87,80,74,70,67,64,61,58,55,52,49,46,43,38,33,25,15,8,7
26,10,9,9,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6
27,24,21,20,19,18,17,16,16,15,14,13,12,11,10,9,8,7,7,6
28,93,85,79,75,71,68,65,62,60,57,55,52,49,45,41,37,30,21,10
29,89,81,76,72,68,65,62,59,57,54,51,48,45,41,36,29,19,9,7
30,151,138,130,124,119,114,110,106,102,98,94,90,85,80,73,64,53,36,17
31,60,55,52,50,47,45,43,42,40,38,36,34,33,30,27,24,19,11,7
32,161,146,136,129,122,116,111,106,101,96,90,85,78,70,60,46,27,10,7
33,83,76,72,68,66,63,61,58,56,54,52,50,47,45,42,38,32,25,15
34,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
35,126,114,107,101,96,91,87,83,79,75,71,67,63,58,52,44,33,19,9
36,91,83,77,73,70,67,64,61,58,56,53,50,47,44,40,35,28,18,10
37,91,83,78,74,71,68,65,62,60,57,55,52,49,45,41,35,26,15,8
38,152,138,128,121,115,110,105,101,96,92,88,83,78,72,65,57,45,29,11
39,129,116,109,103,99,94,91,87,83,80,76,72,68,64,59,53,44,32,17
40,90,82,77,74,70,68,65,62,60,57,55,52,49,46,41,35,27,15,8
41,121,110,103,98,93,89,85,82,78,75,71,67,63,59,54,46,37,24,10
42,148,134,125,118,113,108,103,99,94,90,85,81,76,70,64,56,44,29,12
43,90,82,77,73,70,67,64,61,59,56,54,51,48,46,42,38,33,26,16
44,111,100,93,88,84,80,77,73,70,67,64,60,57,53,48,43,37,27,15
45,98,90,84,80,77,74,71,69,66,64,61,58,56,52,49,44,37,28,17
46,89,80,75,71,68,64,62,59,56,53,51,48,45,41,36,29,20,10,7
47,134,123,116,110,105,101,97,93,90,86,82,78,74,69,63,56,45,30,13
48,86,78,73,70,66,64,61,59,56,54,51,49,46,42,39,34,27,18,8
49,86,78,74,70,67,64,62,60,57,55,53,51,48,45,42,38,32,23,13
50,144,130,122,116,111,106,101,97,93,89,85,80,76,70,64,57,47,32,14
51,146,132,124,118,112,107,103,98,94,90,86,81,76,71,65,57,47,31,14
52,92,84,78,74,71,68,65,62,60,57,55,52,49,46,42,38,31,21,10
53,82,75,70,66,63,60,58,55,53,50,48,45,43,40,36,32,27,19,10
54,134,123,115,110,105,101,98,94,90,87,83,79,75,71,65,58,47,33,16
55,76,69,65,62,59,56,54,51,49,47,45,42,40,37,34,29,24,16,9
56,173,158,148,141,135,130,125,121,116,112,107,102,97,91,84,75,62,43,21
57,136,123,115,108,102,98,93,89,85,81,77,73,69,64,58,51,41,27,12
58,63,57,53,51,48,46,44,42,41,39,37,35,33,31,29,26,22,17,10
59,86,79,74,71,68,65,63,60,58,56,53,51,48,45,41,36,29,20,9
60,115,104,97,92,88,84,81,77,74,71,68,64,61,57,52,46,39,28,15
61,55,50,47,44,42,41,39,37,36,34,33,31,29,27,25,22,18,12,7
62,9,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
63,156,140,131,123,117,112,107,102,97,92,87,82,76,70,63,53,40,23,8
64,138,125,117,111,106,101,97,93,89,85,81,77,73,69,63,57,48,36,18
65,9,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
66,81,74,69,66,63,61,58,56,54,52,50,47,45,42,38,34,27,18,9
67,96,86,81,76,72,69,66,63,60,57,54,51,48,44,40,34,25,15,8
68,188,170,160,152,145,139,133,128,123,118,113,107,102,95,87,78,64,45,21
69,117,106,99,94,89,85,82,78,75,71,68,64,60,56,51,45,38,26,14
70,138,126,118,113,108,104,100,96,92,88,85,81,76,71,65,57,46,30,14
71,76,69,65,62,59,57,55,53,51,48,46,44,41,38,35,30,22,12,8
72,87,79,73,69,66,63,60,58,55,53,50,47,45,42,38,34,28,20,10
73,13,12,11,11,10,10,10,9,9,9,9,8,8,8,7,7,7,7,6
74,187,169,158,150,143,137,131,125,120,115,109,104,97,90,82,72,57,37,15
75,174,159,150,143,137,131,126,121,117,112,107,102,97,91,83,73,59,39,17
76,115,104,97,92,88,84,80,77,74,71,67,64,60,56,51,45,38,27,14
77,131,118,111,105,100,95,91,87,83,80,76,72,67,63,57,50,41,28,14
78,66,61,57,54,52,49,48,46,44,42,41,39,37,34,32,29,24,18,10
79,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6
80,130,118,111,105,100,96,91,87,84,80,76,72,68,63,58,51,41,28,13
81,160,145,136,129,123,117,113,108,103,99,94,89,84,78,71,62,50,33,14
82,170,155,146,139,133,128,123,118,114,109,104,100,94,88,81,72,59,41,19
83,77,70,66,63,60,57,55,53,50,48,46,44,42,39,36,33,28,22,13
84,102,92,86,81,78,74,71,68,65,62,59,56,53,49,45,40,33,23,12
85,78,70,66,63,60,57,55,53,51,49,46,44,42,39,36,32,26,18,9
86,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6
87,92,83,78,74,71,68,65,63,60,57,55,52,49,45,40,33,22,10,7
88,9,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6
89,103,93,87,82,78,75,72,69,66,63,61,58,55,51,48,43,38,30,19
90,91,82,76,72,68,65,62,59,57,54,51,48,45,42,37,32,23,13,8
91,26,24,22,21,20,19,18,18,17,16,16,15,14,13,13,12,11,9,8
92,129,118,111,106,101,98,94,90,87,83,80,76,72,67,61,53,40,23,10
93,88,80,75,71,68,65,63,60,58,56,53,51,48,45,42,37,31,22,11
94,115,104,98,93,89,85,82,78,75,72,69,66,62,58,53,48,41,31,18
95,166,151,142,135,129,123,119,114,110,105,100,95,90,84,78,69,58,40,19
96,174,157,147,139,132,126,121,116,111,106,101,95,90,84,77,68,57,41,21
97,116,106,99,94,90,86,83,80,76,73,70,67,63,59,54,48,40,28,14
98,84,76,71,67,64,61,58,56,54,51,49,47,44,41,38,34,28,20,10
99,87,79,74,70,67,64,62,59,57,54,52,49,47,44,40,36,29,20,10
100,91,82,76,72,69,66,63,60,58,55,53,50,47,44,41,36,31,23,13
101,119,107,100,94,89,86,82,78,75,71,67,63,59,54,49,42,31,17,8
102,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9
103,94,86,80,76,73,70,67,65,63,60,57,55,52,49,45,41,35,27,16
104,133,121,114,108,103,99,96,92,88,85,81,77,73,69,63,56,47,33,17
105,150,135,127,120,114,109,105,100,96,92,87,82,78,72,66,59,48,32,14
106,150,137,128,122,116,111,107,103,98,94,90,86,81,75,69,61,50,35,18
107,90,81,76,73,69,66,64,61,58,56,53,51,48,45,42,37,31,23,13
108,182,166,155,147,141,135,129,124,119,114,109,104,97,91,83,71,55,34,13
109,88,79,74,70,67,64,61,58,56,53,51,48,45,42,38,33,26,16,8
110,94,85,80,75,71,68,65,62,60,57,54,51,48,44,40,34,25,14,8
111,93,84,79,75,71,68,65,63,60,57,55,52,49,46,42,38,33,25,15
112,89,80,74,69,66,63,60,57,54,51,49,46,43,40,36,32,26,18,9
113,108,98,92,88,84,80,77,74,71,68,65,62,59,55,51,45,37,24,11
114,113,103,97,92,87,83,80,76,73,70,66,63,59,54,49,42,32,18,8
115,68,62,58,55,52,50,48,46,44,42,40,38,36,34,31,28,24,18,11
116,146,132,123,116,111,106,102,97,93,89,85,81,76,71,65,58,48,33,16
117,81,73,69,65,62,59,57,55,52,50,48,46,43,40,37,34,29,22,14
118,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
119,84,76,71,67,64,61,59,57,54,52,50,47,45,42,38,34,28,20,10
120,100,90,84,79,75,72,68,65,62,59,56,53,50,46,42,36,29,19,9
121,188,170,160,151,144,138,132,126,121,116,110,104,98,91,83,73,59,39,16
122,91,82,77,73,69,66,63,61,58,56,53,51,48,45,42,38,33,25,15
123,93,85,79,75,72,68,66,63,61,58,56,53,51,48,45,41,36,30,22
124,86,77,72,69,65,63,60,58,55,53,51,48,46,43,40,36,30,23,14
125,89,80,75,71,67,64,62,59,56,54,51,48,46,42,39,34,28,19,9
126,182,166,155,147,140,135,129,124,119,114,109,103,97,90,82,69,52,28,10
127,204,179,166,157,149,143,137,131,125,120,115,109,103,97,89,80,67,48,24
128,101,88,81,76,72,69,66,63,60,58,55,52,50,47,43,39,34,26,15
129,118,103,95,89,84,80,76,73,70,67,64,61,57,54,50,45,39,30,17
130,9,9,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6
131,141,124,115,109,104,99,95,91,87,83,80,76,72,67,62,56,48,36,19
132,205,180,166,156,148,140,134,128,121,116,110,104,97,91,83,74,62,44,21
133,150,131,120,113,107,102,98,94,90,86,82,78,74,70,65,59,51,39,22
134,9,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6
135,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6
136,161,142,132,124,118,113,109,104,100,96,92,88,84,79,73,66,55,40,20
137,9,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6
138,195,171,158,148,141,134,128,123,118,113,107,102,96,90,83,75,64,49,27
139,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6
140,203,180,167,158,151,144,139,133,128,123,118,112,106,100,92,83,70,48,22
141,142,125,115,108,102,97,93,89,85,81,77,73,69,65,60,54,47,36,20
142,93,81,75,71,67,64,62,59,57,55,52,50,48,45,42,38,34,27,17
143,156,136,125,117,111,105,101,96,92,88,84,79,75,70,65,58,48,34,16
144,124,107,99,92,88,83,80,76,73,70,66,63,59,56,51,46,39,29,15
145,149,129,118,111,105,100,96,91,87,84,80,76,72,67,62,56,48,35,18
146,177,155,144,137,130,125,120,115,111,107,102,98,92,87,81,72,61,42,19
147,219,190,176,166,158,151,144,139,133,128,122,117,111,104,96,87,73,51,24
148,23,20,17,15,14,13,12,11,10,10,9,9,9,8,8,8,7,7,6
149,101,88,82,77,73,70,66,63,61,58,55,53,50,47,43,39,33,24,12
150,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
151,185,161,148,139,132,126,121,116,111,106,101,96,91,85,79,71,60,45,23
152,9,9,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6
153,149,129,119,113,107,103,99,95,92,88,85,81,77,73,68,62,53,40,21
154,129,111,102,96,91,87,83,79,76,73,69,66,62,59,54,50,43,33,19
155,106,92,84,79,75,71,68,65,62,60,57,54,52,49,45,41,36,29,17
156,147,128,117,110,104,99,95,91,87,83,79,75,71,67,62,56,48,35,19
157,103,90,83,77,73,70,67,64,61,58,55,52,50,46,43,39,33,26,15
158,192,167,154,146,139,133,127,122,118,113,108,103,98,92,85,76,64,46,21
