ch,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,97,88,82,77,74,71,68,65,62,59,57,54,51,48,44,39,33,25,13
1,11,11,10,10,10,9,8,8,8,8,8,8,7,7,7,7,7,7,6
2,92,82,77,73,69,66,63,61,58,55,53,50,47,44,40,35,28,18,10
3,87,78,73,68,65,62,59,57,54,52,49,46,43,40,37,31,24,14,7
4,163,145,135,128,121,116,111,106,101,97,92,87,82,77,70,62,51,35,16
5,89,80,75,70,67,64,61,59,56,53,51,48,45,42,38,33,27,17,8
6,195,175,163,154,147,140,134,128,123,117,111,105,99,92,84,74,60,39,16
7,93,84,78,74,70,67,64,61,58,56,53,50,47,44,41,36,31,24,15
8,93,84,79,74,71,68,65,62,59,57,54,51,49,45,42,38,33,25,16
9,137,124,116,110,105,100,96,92,88,85,81,77,72,68,62,54,44,29,13
10,98,88,82,77,73,70,67,64,61,58,56,53,50,46,43,38,32,23,12
11,124,111,104,98,94,89,86,82,79,75,72,68,64,60,55,49,41,30,16
12,11,10,9,9,9,8,8,8,8,7,7,7,7,7,7,6,6,6,6
13,123,111,104,98,93,89,86,82,79,75,71,68,64,59,54,47,38,24,10
14,87,78,73,69,66,63,61,58,56,53,51,48,45,43,39,35,30,22,12
15,97,87,81,77,73,70,67,64,61,59,56,53,50,47,43,39,33,24,13
16,102,93,87,83,79,76,73,70,67,64,61,58,55,51,46,39,29,16,8
17,86,77,72,68,65,62,60,57,55,52,50,47,45,42,39,35,30,23,13
18,92,83,78,74,71,68,65,63,60,58,55,53,50,47,43,39,33,25,14
19,93,84,78,74,70,67,64,62,59,57,54,51,49,46,42,38,32,23,13
20,98,88,82,77,73,70,67,64,61,58,56,53,49,46,41,35,27,15,8
21,89,80,75,71,68,65,62,59,57,54,52,49,46,43,39,34,27,17,9
22,180,162,151,143,136,130,125,119,114,109,104,99,93,87,80,71,59,40,18
23,97,87,82,77,74,71,68,65,63,60,57,55,52,49,45,41,35,27,16
24,124,112,105,99,95,91,87,83,80,76,73,69,65,61,55,49,40,27,13
25,92,83,77,73,70,67,64,62,59,56,53,51,48,45,41,37,31,23,13
26,11,10,9,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6
27,25,22,21,20,19,18,17,17,16,15,14,14,13,12,11,10,9,8,7
28,93,84,78,74,70,67,65,62,59,57,54,52,49,46,42,39,33,26,15
29,94,85,79,74,71,68,65,62,59,57,54,51,48,44,41,36,29,20,9
30,158,143,134,127,122,117,113,108,104,100,96,92,87,82,76,68,57,41,22
31,92,83,78,74,71,68,65,63,60,58,55,53,50,47,43,39,33,24,13
32,170,152,142,134,127,121,116,111,106,101,96,91,86,80,73,64,52,33,14
33,87,78,74,70,67,65,62,60,58,56,53,51,49,46,43,39,34,26,15
34,22,22,22,21,21,21,6,6,6,6,6,6,6,6,6,6,6,6,6
35,133,119,111,104,99,94,90,86,82,78,74,70,66,62,56,50,43,32,17
36,96,85,80,75,71,68,65,62,60,57,54,51,48,45,41,35,28,18,9
37,96,87,81,77,74,71,68,65,63,60,58,55,52,49,45,41,35,26,15
38,162,145,135,127,121,116,111,106,101,97,92,88,83,77,71,65,55,42,24
39,135,121,112,106,101,96,92,88,84,80,76,72,67,62,56,48,36,20,9
40,98,88,82,77,74,71,68,65,63,60,58,55,52,49,45,41,34,24,12
41,133,118,110,104,99,94,90,87,83,79,76,72,68,64,60,54,47,36,23
42,157,140,130,123,117,111,107,102,97,93,89,84,79,74,68,61,51,36,17
43,97,86,80,76,72,69,66,64,61,58,56,53,51,48,44,40,36,29,19
44,118,105,97,92,87,83,79,75,72,69,66,62,59,55,50,45,39,29,17
45,105,94,88,84,80,77,74,71,68,66,63,60,57,54,50,45,38,28,15
46,95,84,79,74,71,68,65,62,59,57,54,52,49,45,42,37,31,21,10
47,144,129,120,114,109,104,100,96,93,89,85,81,77,72,67,59,49,34,15
48,93,84,78,74,70,67,65,62,60,57,55,52,50,47,43,39,34,26,15
49,173,156,146,139,133,127,123,118,113,109,104,99,94,88,81,71,57,36,15
50,152,136,126,120,114,109,104,100,96,92,87,83,78,73,67,60,50,35,16
51,154,138,129,122,116,111,106,102,98,93,89,85,80,75,69,62,53,38,20
52,97,87,81,77,74,70,67,65,62,59,57,54,51,48,44,40,34,25,13
53,88,78,73,68,65,62,60,57,55,52,50,47,45,42,39,35,30,23,13
54,140,127,119,113,108,104,100,97,93,89,86,82,78,74,69,62,53,39,21
55,80,72,67,63,60,58,55,53,51,49,46,44,42,39,36,32,27,20,11
56,180,163,153,145,139,133,128,123,118,113,108,103,98,92,85,76,62,41,18
57,143,128,118,112,106,101,97,92,88,84,80,76,72,67,62,56,47,35,19
58,88,78,72,68,65,62,59,57,55,52,50,48,45,42,39,35,31,23,14
59,92,82,77,73,70,67,64,62,60,57,55,53,50,47,43,39,33,24,12
60,122,109,101,95,91,87,83,80,77,74,70,67,63,60,55,50,44,34,21
61,89,79,74,70,67,64,62,59,57,54,52,50,47,44,41,37,32,23,13
62,91,81,76,72,68,65,63,60,58,55,53,50,47,44,41,36,30,21,10
63,164,147,136,128,122,116,111,106,101,97,92,87,82,76,70,61,51,35,15
64,146,130,121,114,109,104,100,96,92,87,83,79,74,70,64,57,47,34,16
65,11,11,10,10,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7
66,94,84,78,74,71,68,65,63,61,58,56,53,51,48,45,41,35,28,17
67,105,93,87,82,78,74,71,67,64,61,58,55,52,48,44,39,32,22,10
68,200,179,166,157,150,144,138,132,126,121,115,110,103,96,88,77,62,39,15
69,124,110,103,97,92,88,84,80,76,72,69,65,61,56,51,44,34,19,9
70,148,133,124,117,112,108,103,99,96,92,88,84,80,76,70,64,55,41,23
71,88,79,74,70,67,64,62,60,57,55,53,51,48,45,42,38,32,23,12
72,97,86,79,74,71,67,64,62,59,56,54,51,48,45,42,38,33,25,15
73,14,13,12,11,11,10,10,10,9,9,9,8,8,8,8,7,7,7,6
74,201,179,166,156,149,142,136,131,125,120,114,108,102,96,88,79,66,47,23
75,184,165,154,147,140,134,129,124,119,115,110,105,100,94,87,78,65,46,22
76,121,109,101,95,91,87,83,80,77,73,70,67,63,59,55,49,43,33,19
77,138,123,114,108,102,98,94,90,86,82,78,74,70,65,60,53,45,33,17
78,77,68,64,60,58,55,53,51,49,47,45,43,41,39,36,33,29,23,14
79,83,74,69,65,62,59,56,54,52,49,47,45,42,39,36,32,28,21,12
80,138,124,115,109,104,99,95,91,87,83,79,75,71,66,61,55,46,34,18
81,168,151,141,133,127,122,117,112,107,103,98,93,88,83,76,68,57,41,21
82,179,160,150,142,136,130,125,120,116,111,107,102,97,91,85,76,65,47,24
83,80,71,66,62,59,57,54,52,50,48,46,44,41,39,36,33,29,23,14
84,109,97,90,85,80,77,73,70,67,64,61,58,55,51,47,42,36,26,13
85,93,82,77,73,70,67,64,61,59,57,54,52,49,46,43,40,35,28,18
86,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6
87,100,89,83,78,75,72,69,66,64,61,59,56,53,50,46,41,34,24,11
88,9,9,9,9,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6
89,111,98,91,86,82,78,75,71,68,65,63,60,56,53,49,44,38,30,17
90,98,86,80,76,72,68,65,63,60,57,55,52,49,46,43,38,33,25,14
91,28,25,23,22,21,20,19,18,17,17,16,15,14,14,13,12,11,9,8
92,138,123,115,110,105,100,96,93,89,86,82,79,75,70,65,58,48,33,15
93,95,84,79,75,71,68,66,63,61,58,56,53,51,48,44,40,34,26,14
94,122,109,101,96,91,87,84,80,77,74,71,67,64,60,55,50,43,32,17
95,178,159,148,140,134,128,123,118,114,109,104,100,95,89,82,75,64,47,25
96,187,166,155,146,138,132,126,121,116,110,105,99,94,87,80,71,58,41,18
97,123,110,103,97,93,89,85,82,78,75,72,68,64,60,56,49,41,28,13
98,89,79,73,69,66,63,60,58,55,53,50,48,46,43,39,36,31,23,13
99,93,83,77,73,70,67,64,62,59,57,54,52,49,46,43,39,33,25,14
100,96,86,79,75,71,68,65,62,59,57,54,52,49,46,42,38,33,25,14
101,127,113,105,99,94,90,86,82,79,75,71,68,64,60,55,49,42,31,17
102,58,52,48,46,44,42,40,39,37,36,34,33,31,29,28,25,22,18,12
103,100,89,83,79,75,72,69,66,64,61,59,56,53,50,46,42,36,26,14
104,143,127,118,112,107,103,99,95,91,87,84,80,76,71,66,59,51,37,20
105,160,142,132,125,119,113,108,104,99,95,91,86,81,76,70,62,52,37,18
106,161,144,134,127,121,115,111,106,101,97,93,88,83,78,71,64,53,38,18
107,96,85,79,75,72,68,65,63,60,58,55,52,50,46,43,38,32,24,12
108,196,174,163,154,147,141,135,130,125,120,114,109,104,98,91,82,71,54,30
109,96,85,78,74,70,67,64,62,59,57,54,52,49,46,43,39,34,27,18
110,101,90,83,78,74,71,68,65,62,60,57,54,51,47,43,38,32,22,11
111,101,90,84,79,75,72,69,66,63,60,58,55,52,48,45,40,34,26,15
