channel,acceptance
0,0.9246
1,0.0000
2,0.9186
3,0.9221
4,0.9568
5,0.8881
6,0.9311
7,0.9350
8,0.9529
9,0.9441
10,0.9492
11,0.9421
12,0.0000
13,0.9160
14,0.9385
15,0.9426
16,0.9002
17,0.9403
18,0.9407
19,0.9594
20,0.8992
21,0.9324
22,0.9711
23,0.9407
24,0.9374
25,0.8937
26,0.0000
27,0.0000
28,0.9490
29,0.8977
30,0.9655
31,0.8957
32,0.9327
33,0.9550
34,0.0000
35,0.9486
36,0.9156
37,0.9147
38,0.9523
39,0.9245
40,0.8977
41,0.9415
42,0.9315
43,0.9172
44,0.9317
45,0.6616
46,0.8575
47,0.9627
48,0.9183
49,0.9222
50,0.9186
51,0.9521
52,0.9251
53,0.9370
54,0.9426
55,0.8983
56,0.9517
57,0.9370
58,0.5890
59,0.9052
60,0.9567
61,0.9030
62,0.0000
63,0.9227
64,0.9777
65,0.0000
66,0.8776
67,0.9191
68,0.9206
69,0.9154
70,0.9355
71,0.8942
72,0.9284
73,0.0150
74,0.9467
75,0.9629
76,0.9420
77,0.9399
78,0.9325
79,0.0000
80,0.9307
81,0.9296
82,0.9426
83,0.9279
84,0.9378
85,0.9375
86,0.0000
87,0.9149
88,0.0000
89,0.9645
90,0.9217
91,0.0000
92,0.9336
93,0.8943
94,0.9533
95,0.9407
96,0.6461
97,0.9777
98,0.8823
99,0.9125
100,0.9320
101,0.9305
102,0.0000
103,0.9217
104,0.9563
105,0.9421
106,0.9711
107,0.9456
108,0.9633
109,0.9159
110,0.8499
111,0.9317
112,0.9203
113,0.9338
114,0.9113
115,0.9326
116,0.9525
117,0.9423
118,0.0000
119,0.9007
120,0.9482
121,0.9520
122,0.9427
123,0.9198
124,0.9185
125,0.9266
126,0.9470
127,0.9382
128,0.8849
129,0.9193
130,0.0000
131,0.9496
132,0.9119
133,0.9659
134,0.0000
135,0.0000
136,0.9161
137,-0.0019
138,0.9765
139,0.0070
140,0.9470
141,0.9215
142,0.9217
143,0.9069
144,0.9113
145,0.9175
146,0.8991
147,0.9482
148,0.0000
149,0.8988
150,0.0000
151,0.9527
152,0.0000
153,0.9192
154,0.9185
155,0.9355
156,0.9378
157,0.9133
158,0.9468
159,0.9515
160,0.9152
161,0.9293
162,0.0000
163,0.9513
164,0.9391
165,0.9280
166,0.9304
167,0.0000
168,0.9252
169,0.9397
170,0.9661
171,0.9387
172,0.9253
173,0.9296
174,0.9258
175,0.8651
176,0.9477
177,0.9574
178,0.0000
179,0.8005
180,0.8979
181,0.9372
182,0.9458
183,0.0000
184,0.8802
185,0.9006
186,0.9419
187,0.9183
188,0.8615
189,0.8971
190,0.0000
191,0.9563
192,0.9571
193,0.8901
194,0.9103
195,0.8609
196,0.9381
197,0.9325
198,0.0000
199,0.9415
200,0.8793
201,0.9197
202,0.9211
203,0.0000
204,0.9566
205,0.7455
206,0.0000
207,0.9329
208,0.9205
209,0.9279
210,0.8868
211,0.9613
212,0.9672
213,0.0000
214,0.0000
215,0.9122
216,0.9023
217,0.9019
218,0.8961
219,0.9352
220,0.9103
221,0.9367
222,0.9367
223,0.9348
224,0.9572
225,0.9635
226,0.9114
227,0.9120
228,0.9449
229,0.9793
230,0.9234
231,0.9535
232,0.9270
233,0.9369
234,0.0000
235,0.9478
236,0.9105
237,0.9338
238,0.9546
239,0.0000
240,0.9102
241,0.8993
242,0.9180
243,0.8615
244,0.0000
245,0.8135
246,0.8392
247,0.9513
