channel,acceptance
0,0.9320
1,0.0000
2,0.8935
3,0.9391
4,0.9629
5,0.9144
6,0.9916
7,0.9523
8,0.9551
9,0.9721
10,0.9459
11,0.9547
12,0.0000
13,0.9440
14,0.9404
15,0.9646
16,0.9254
17,0.9378
18,0.9576
19,0.9498
20,0.9357
21,0.9852
22,0.9687
23,0.9374
24,0.9367
25,0.9002
26,0.0000
27,0.0000
28,0.9459
29,0.9157
30,0.9596
31,0.8850
32,0.9572
33,0.9512
34,0.0000
35,0.9731
36,0.8934
37,0.8935
38,0.9131
39,0.9428
40,0.9371
41,0.9229
42,0.9228
43,0.9493
44,0.9385
45,0.6627
46,0.8425
47,0.9202
48,0.9399
49,0.9336
50,0.9982
51,0.9314
52,0.9085
53,0.9178
54,0.9576
55,0.9065
56,0.9428
57,0.9585
58,0.5701
59,0.8857
60,0.9284
61,0.9104
62,0.0000
63,0.9258
64,0.9386
65,0.0000
66,0.8910
67,0.9096
68,0.9163
69,0.9149
70,0.9576
71,0.8771
72,0.9554
73,0.0117
74,0.9343
75,0.9308
76,0.9052
77,0.9410
78,0.9039
79,0.0000
80,0.8614
81,0.9679
82,0.9565
83,0.9428
84,0.8923
85,0.9363
86,0.0000
87,0.8822
88,0.0000
89,0.9635
90,0.9117
91,0.0000
92,0.9184
93,0.9245
94,0.9508
95,0.9290
96,0.6514
97,0.9242
98,0.8750
99,0.9306
100,0.9258
101,0.8998
102,0.0000
103,0.9047
104,0.9434
105,0.9707
106,0.9190
107,0.8941
108,0.9656
109,0.8714
110,0.8405
111,0.9119
112,0.9128
113,0.9140
114,0.9432
115,0.9167
116,0.9512
117,0.9258
118,0.0000
119,0.8902
120,0.9524
121,0.9472
122,0.9339
123,0.9337
124,0.9553
125,0.9253
126,0.9445
127,0.9473
128,0.8771
129,0.9462
130,0.0000
131,0.9358
132,0.8989
133,0.9703
134,0.0000
135,0.0000
136,0.9333
137,0.0003
138,0.9604
139,-0.1569
140,0.9139
141,0.9364
142,0.9573
143,0.9157
144,0.9130
145,0.9220
146,0.9095
147,0.9468
148,0.0000
149,0.9022
150,0.0000
151,0.9703
152,0.0000
153,0.9181
154,0.9152
155,0.9277
156,0.9472
157,0.9011
158,0.9430
159,0.9590
160,0.9442
161,0.9491
162,0.0000
163,0.9024
164,0.9362
165,0.9327
166,0.9367
167,0.0000
168,0.8910
169,0.9391
170,0.9468
171,0.9391
172,0.9074
173,0.9132
174,0.9352
175,0.9110
176,0.9565
177,0.9287
178,0.0000
179,0.8035
180,0.8896
181,0.9376
182,0.9322
183,0.0000
184,0.9124
185,0.8759
186,0.9446
187,0.9440
188,0.8545
189,0.9118
190,-0.0004
191,0.9301
192,0.9357
193,0.9281
194,0.9182
195,0.8988
196,0.9305
197,0.9575
198,0.0000
199,0.9465
200,0.8858
201,0.8908
202,0.9003
203,0.0000
204,0.9202
205,0.7224
206,0.0000
207,0.8896
208,0.9240
209,0.9305
210,0.9388
211,0.9519
212,0.9823
213,0.0000
214,0.0000
215,0.8944
216,0.9181
217,0.9058
218,0.8946
219,0.9480
220,0.9288
221,0.9674
222,0.9406
223,0.9285
224,0.9595
225,0.9772
226,0.9858
227,0.9218
228,0.9140
229,0.9541
230,0.9346
231,0.9400
232,0.9215
233,0.9483
234,0.0000
235,0.9558
236,0.8979
237,0.9450
238,0.9445
239,0.0000
240,0.9348
241,0.9158
242,0.8899
243,0.8458
244,0.0000
245,0.8332
246,0.8923
247,0.9710
