channel,acceptance
0,0.9369
1,0.0000
2,0.8427
3,0.9484
4,0.9639
5,0.8938
6,0.9194
7,0.9388
8,0.9483
9,0.9705
10,0.9464
11,0.9060
12,0.0000
13,0.9185
14,0.6504
15,0.8044
16,0.8997
17,0.8148
18,0.8837
19,0.9471
20,0.8455
21,0.8929
22,0.9722
23,0.9481
24,0.9381
25,0.9180
26,0.0000
27,0.0000
28,0.8849
29,0.9028
30,0.9312
31,0.9277
32,0.9293
33,0.6621
34,0.0000
35,0.9392
36,0.9119
37,0.7354
38,0.7788
39,0.9260
40,0.9192
41,0.8698
42,0.9322
43,0.9307
44,0.9335
45,0.9344
46,0.8362
47,0.8863
48,0.4694
49,0.2645
50,0.6316
51,0.3325
52,0.9383
53,0.9569
54,0.9219
55,0.9321
56,0.9517
57,0.9368
58,0.4827
59,0.9286
60,0.8933
61,0.7803
62,0.0000
63,0.8365
64,0.8936
65,0.0000
66,0.8276
67,0.7030
68,0.8999
69,0.8691
70,0.9374
71,0.8910
72,0.9142
73,0.0096
74,0.9442
75,0.8711
76,0.7916
77,0.6632
78,0.5688
79,0.0000
80,0.9588
81,0.9334
82,0.9316
83,0.9315
84,0.9429
85,0.9121
86,0.0000
87,0.8496
88,0.0000
89,0.8944
90,0.7334
91,0.0000
92,0.8449
93,0.9426
94,0.9389
95,0.9530
96,0.4547
97,0.8928
98,0.8702
99,0.8921
100,0.9172
101,0.8932
102,0.0000
103,0.9375
104,0.9431
105,0.9471
106,0.9507
107,0.8868
108,0.9096
109,0.9092
110,0.8383
111,0.8952
112,0.9180
113,0.8821
114,0.9158
115,0.9091
116,0.9485
117,0.9258
118,0.0000
119,0.8179
120,0.9211
121,0.9773
122,0.9399
123,0.9428
124,0.9200
125,0.9010
126,0.9502
127,0.8161
128,0.6517
129,0.9238
130,0.0000
131,0.9309
132,0.9010
133,0.9449
134,0.0000
135,0.0000
136,0.9118
137,0.0025
138,0.9701
139,0.0084
140,0.9365
141,0.9589
142,0.9276
143,0.8554
144,0.8901
145,0.9249
146,0.8251
147,0.9386
148,0.0000
149,0.8430
150,0.0000
151,0.9627
152,0.0000
153,0.9650
154,0.8884
155,0.8978
156,0.8660
157,0.9205
158,0.9253
159,0.8946
160,0.9116
161,0.9294
162,0.0000
163,0.9189
164,0.8775
165,0.9304
166,0.9381
167,0.0000
168,0.9365
169,0.9591
170,0.8888
171,0.8739
172,0.9291
173,0.9324
174,0.8265
175,0.8834
176,0.8992
177,0.9563
178,0.0000
179,0.8957
180,0.8079
181,0.9598
182,0.9325
183,0.0000
184,0.9305
185,0.8390
186,0.9054
187,0.8691
188,0.8685
189,0.8829
190,0.0006
191,0.9369
192,0.8705
193,0.9269
194,0.8761
195,0.8434
196,0.8075
197,0.9421
198,0.0000
199,0.9112
200,0.8706
201,0.8937
202,0.9222
203,0.0000
204,0.9169
205,0.8484
206,0.0000
207,0.8634
208,0.9343
209,0.9326
210,0.8610
211,0.9073
212,0.9459
213,0.0000
214,0.0000
215,0.8913
216,0.7929
217,0.9029
218,0.9045
219,0.9227
220,0.8611
221,0.9087
222,0.8782
223,0.8025
224,0.9446
225,0.9370
226,0.9458
227,0.9142
228,0.9249
229,0.9489
230,0.9213
231,0.8493
232,0.9314
233,0.9551
234,0.0000
235,0.8507
236,0.9155
237,0.9204
238,0.8916
239,0.0000
240,0.9026
241,0.8568
242,0.9011
243,0.9106
244,0.0000
245,0.8668
246,0.7559
247,0.9258
