channel,acceptance
0,0.9571
1,0.0000
2,0.0027
3,0.9331
4,0.9471
5,0.9344
6,0.9432
7,0.9471
8,0.9390
9,0.9534
10,0.9489
11,0.9580
12,0.0000
13,0.9079
14,0.9454
15,0.9479
16,0.8926
17,0.9264
18,0.9471
19,0.9394
20,0.9133
21,0.8894
22,0.9687
23,0.9440
24,0.9199
25,0.9159
26,0.0000
27,0.0000
28,0.9504
29,0.9167
30,0.9702
31,0.8895
32,0.9330
33,0.9495
34,0.0000
35,0.9563
36,0.9269
37,0.9185
38,0.9557
39,0.9497
40,0.9260
41,0.9599
42,0.9294
43,0.9321
44,0.9420
45,0.6739
46,0.8811
47,0.9716
48,0.9102
49,0.9427
50,0.9633
51,0.9506
52,0.9232
53,0.9383
54,0.9620
55,0.9176
56,0.9794
57,0.9489
58,0.5822
59,0.9284
60,0.9552
61,0.9384
62,0.0000
63,0.9230
64,0.9668
65,0.0000
66,0.8706
67,0.9331
68,0.9620
69,0.8783
70,0.9374
71,0.8995
72,0.9367
73,0.0125
74,0.9602
75,0.9643
76,0.9387
77,0.9344
78,0.9389
79,0.0000
80,0.9432
81,0.9659
82,0.9515
83,0.9268
84,0.9400
85,0.9332
86,0.0000
87,0.9104
88,0.0000
89,0.9460
90,0.9143
91,0.0000
92,0.9354
93,0.9266
94,0.9570
95,0.9550
96,0.6537
97,0.9547
98,0.8819
99,0.9250
100,0.9423
101,0.9360
102,0.0000
103,0.9672
104,0.9604
105,0.9566
106,0.9734
107,0.9245
108,0.9517
109,0.9377
110,0.8805
111,0.9404
112,0.9156
113,0.9374
114,0.9139
115,0.9273
116,0.9587
117,0.9324
118,0.0000
119,0.9092
120,0.9668
121,0.9615
122,0.9394
123,0.9808
124,0.9529
125,0.9208
126,0.9683
127,0.9526
128,0.9010
129,0.9330
130,0.0000
131,0.9415
132,0.9146
133,0.9850
134,0.0000
135,0.0000
136,0.9551
137,0.0053
138,0.9819
139,0.0290
140,0.9478
141,0.9786
142,0.9147
143,0.9094
144,0.9210
145,0.9344
146,0.9173
147,0.9675
148,0.0000
149,0.9130
150,0.0000
151,0.9532
152,0.0000
153,0.9387
154,0.9349
155,0.9476
156,0.9529
157,0.9282
158,0.9347
159,0.9570
160,0.9387
161,0.9430
162,0.0000
163,0.9409
164,0.9309
165,0.9414
166,0.9428
167,0.0000
168,0.9648
169,0.9606
170,0.9605
171,0.9290
172,0.9142
173,0.9230
174,0.9149
175,0.9426
176,0.9577
177,0.9698
178,0.0000
179,0.8038
180,0.9411
181,0.9684
182,0.9165
183,0.0000
184,1.0013
185,0.8926
186,0.9347
187,0.9825
188,0.8336
189,0.9347
190,0.0015
191,0.9635
192,0.9660
193,0.9417
194,0.9082
195,0.8679
196,0.9397
197,0.9225
198,0.0000
199,0.9154
200,0.8947
201,0.9351
202,0.9091
203,0.0000
204,0.9858
205,0.8685
206,0.0000
207,0.8432
208,0.9012
209,0.9235
210,0.9376
211,0.9474
212,0.9672
213,0.0000
214,0.0000
215,0.8988
216,0.9268
217,0.8968
218,0.9116
219,0.9881
220,0.9092
221,0.9679
222,0.9808
223,0.9206
224,0.9527
225,0.9587
226,0.9255
227,0.9107
228,0.9017
229,0.9293
230,0.9091
231,0.9412
232,0.9024
233,0.9416
234,0.0000
235,1.0006
236,0.8916
237,0.9125
238,1.0012
239,0.0000
240,0.9208
241,0.9386
242,0.9541
243,0.8588
244,0.0000
245,0.8206
246,0.8144
247,0.9821
