channel,acceptance
0,0.9586
1,0.0000
2,0.9227
3,0.9187
4,0.9692
5,0.9468
6,0.9709
7,0.9374
8,0.9330
9,0.9423
10,0.9380
11,0.9618
12,0.0000
13,0.9097
14,0.9426
15,0.9513
16,0.8949
17,0.9422
18,0.9315
19,0.9626
20,0.9074
21,0.9476
22,0.9772
23,0.9459
24,0.9192
25,0.9150
26,0.0000
27,0.0000
28,0.9480
29,0.9111
30,0.9631
31,0.8737
32,0.9449
33,0.9393
34,0.0000
35,0.9489
36,0.9606
37,0.8859
38,0.9417
39,0.9079
40,0.9226
41,0.9747
42,0.9344
43,0.9240
44,0.9430
45,0.6628
46,0.8513
47,0.9352
48,0.9117
49,0.9137
50,0.9101
51,0.9469
52,0.9320
53,0.9135
54,0.9682
55,0.8913
56,0.9827
57,0.9446
58,0.5814
59,0.9085
60,0.9440
61,0.8952
62,0.0000
63,0.9233
64,0.9634
65,0.0000
66,0.8758
67,0.8141
68,0.9204
69,0.9301
70,0.9335
71,0.8751
72,0.9229
73,0.0127
74,0.9607
75,0.9667
76,0.9384
77,0.9503
78,0.9184
79,0.0000
80,0.9363
81,0.9625
82,0.9477
83,0.9281
84,0.9254
85,0.8674
86,0.0000
87,0.8905
88,0.0000
89,0.9313
90,0.8992
91,0.0000
92,0.9612
93,0.9084
94,0.9590
95,0.9349
96,0.6612
97,0.9508
98,0.8870
99,0.9040
100,0.9248
101,0.9236
102,0.0000
103,0.9198
104,0.9653
105,0.9291
106,0.9745
107,0.9133
108,0.9455
109,0.9411
110,0.8546
111,0.9400
112,0.9205
113,0.9289
114,0.8844
115,0.9122
116,0.9425
117,0.9345
118,0.0000
119,0.9055
120,0.9374
121,0.9484
122,0.9349
123,0.9336
124,0.9291
125,0.9195
126,0.9056
127,0.9524
128,0.9151
129,0.9345
130,0.0000
131,0.9097
132,0.9142
133,0.9302
134,0.0000
135,0.0000
136,0.9550
137,-0.0010
138,0.9804
139,0.0098
140,0.9732
141,0.9514
142,0.9103
143,0.9410
144,0.9727
145,0.9249
146,0.9452
147,0.9561
148,0.0000
149,0.8753
150,0.0000
151,0.9448
152,0.0000
153,0.9269
154,0.9282
155,0.9469
156,0.9722
157,0.9294
158,0.9265
159,0.9561
160,0.9442
161,0.9389
162,0.0000
163,0.9317
164,0.9483
165,0.9550
166,0.9373
167,0.0000
168,0.9072
169,0.9681
170,0.9089
171,0.9411
172,0.9430
173,0.9255
174,0.9216
175,0.9742
176,0.9794
177,0.9385
178,0.0000
179,0.8171
180,0.8925
181,0.9909
182,0.9478
183,0.0000
184,0.8779
185,0.8899
186,0.9136
187,0.8983
188,0.8426
189,0.8913
190,0.0000
191,0.9484
192,0.9417
193,0.8875
194,0.8980
195,0.8846
196,0.9542
197,0.9178
198,0.0000
199,0.9729
200,0.8796
201,0.9230
202,0.9256
203,0.0000
204,0.9243
205,0.8496
206,0.0000
207,0.8392
208,0.9098
209,0.9502
210,0.8936
211,0.9548
212,0.9621
213,0.0000
214,0.0000
215,0.9051
216,0.9498
217,0.9525
218,0.9293
219,0.9703
220,0.9370
221,0.9909
222,0.9488
223,0.9376
224,0.9635
225,0.9597
226,0.9784
227,0.8942
228,0.9313
229,0.9513
230,0.9365
231,0.9431
232,0.9428
233,0.9375
234,0.0000
235,0.9427
236,0.8923
237,0.8882
238,0.9711
239,0.0000
240,0.9348
241,0.8857
242,0.9137
243,0.8711
244,0.0000
245,0.8612
246,0.8686
247,0.9607
