channel,acceptance
0,0.9322
1,0.0000
2,0.9290
3,0.9291
4,0.9557
5,0.9350
6,0.9461
7,0.9354
8,0.9408
9,0.9530
10,0.9426
11,0.9583
12,0.0000
13,0.9133
14,0.9435
15,0.9472
16,0.8737
17,0.9316
18,0.9420
19,0.9358
20,0.8989
21,0.9144
22,0.9705
23,0.9510
24,0.9208
25,0.9067
26,0.0000
27,0.0000
28,0.9499
29,0.9214
30,0.9524
31,0.9257
32,0.9337
33,0.9515
34,0.0000
35,0.9563
36,0.9009
37,0.8490
38,0.9487
39,0.9322
40,0.8967
41,0.9726
42,0.9300
43,0.9332
44,0.9441
45,0.6586
46,0.8540
47,0.9441
48,0.9329
49,0.9248
50,0.9769
51,0.9426
52,0.9055
53,0.9234
54,0.9729
55,0.9075
56,0.9475
57,0.9547
58,0.5789
59,0.8982
60,0.9394
61,0.9149
62,0.0000
63,0.9224
64,0.9395
65,0.0000
66,0.9615
67,0.8569
68,1.0022
69,0.9024
70,0.9483
71,0.8774
72,0.9303
73,0.0141
74,0.9514
75,0.9451
76,0.9377
77,0.9524
78,0.9201
79,0.0000
80,0.9482
81,0.9807
82,0.9523
83,0.9445
84,0.9065
85,0.8736
86,0.0000
87,0.8686
88,0.0000
89,0.9669
90,0.9080
91,0.0000
92,0.9239
93,0.9199
94,0.9540
95,0.9271
96,0.6481
97,0.9301
98,0.8909
99,0.9245
100,0.9305
101,0.9135
102,0.0000
103,0.9441
104,0.9474
105,0.9500
106,0.9464
107,0.9247
108,0.9363
109,0.9010
110,0.8589
111,0.9237
112,0.9002
113,0.8963
114,0.9019
115,0.9392
116,0.9370
117,0.9329
118,0.0000
119,0.9141
120,0.9426
121,0.9493
122,0.9352
123,0.9053
124,0.9630
125,0.9182
126,0.9333
127,0.9333
128,0.8901
129,0.9498
130,0.0000
131,0.9415
132,0.9274
133,0.9715
134,0.0000
135,0.0000
136,0.9378
137,0.0005
138,0.9636
139,0.0098
140,0.9204
141,0.9614
142,0.9104
143,0.8947
144,0.9044
145,0.9380
146,0.8916
147,0.9469
148,0.0000
149,0.8880
150,0.0000
151,0.9531
152,0.0000
153,0.9312
154,0.9295
155,0.9382
156,0.9371
157,0.9194
158,0.9367
159,0.9523
160,0.9381
161,0.9243
162,0.0000
163,0.9265
164,0.9387
165,0.9325
166,0.9349
167,0.0000
168,0.9230
169,0.9507
170,0.9438
171,0.9486
172,0.9266
173,0.9149
174,0.9002
175,0.8989
176,0.9605
177,0.9537
178,0.0000
179,0.8038
180,0.9199
181,0.9553
182,0.9355
183,0.0000
184,0.9107
185,0.8971
186,0.9051
187,0.9192
188,0.8615
189,0.8955
190,-0.0004
191,0.9527
192,0.9373
193,0.9148
194,0.8954
195,0.8804
196,0.9256
197,0.9344
198,0.0000
199,0.9668
200,0.8693
201,0.9251
202,0.9122
203,0.0000
204,0.9493
205,0.8083
206,0.0000
207,0.8629
208,0.9299
209,0.9343
210,0.9606
211,0.9669
212,0.9507
213,0.0000
214,0.0000
215,0.8840
216,0.9163
217,0.9338
218,0.8983
219,0.9656
220,0.9335
221,0.9938
222,0.9207
223,0.9355
224,0.9604
225,0.9532
226,0.9199
227,0.9004
228,0.8925
229,0.9740
230,0.9480
231,0.9316
232,0.9608
233,0.9011
234,0.0000
235,0.9445
236,0.8938
237,0.9390
238,0.9275
239,0.0000
240,0.9636
241,0.8690
242,0.8643
243,0.8860
244,0.0000
245,0.8546
246,0.8845
247,0.9261
