channel,acceptance
0,0.9458
1,0.0000
2,0.9284
3,0.9291
4,0.9348
5,0.9385
6,0.9266
7,0.9469
8,0.9450
9,0.9348
10,0.9334
11,0.9478
12,0.0000
13,0.9161
14,0.9321
15,0.9614
16,0.8731
17,0.9439
18,0.9462
19,0.9157
20,0.8964
21,0.8403
22,0.9604
23,0.9310
24,0.9136
25,0.9089
26,0.0000
27,0.0000
28,0.9481
29,0.9058
30,0.9560
31,0.8991
32,0.9216
33,0.9418
34,0.0000
35,0.9393
36,0.9134
37,0.9548
38,0.9408
39,0.9278
40,0.9238
41,0.9701
42,0.9203
43,0.9279
44,0.9331
45,0.6742
46,0.8710
47,0.9003
48,0.9330
49,0.9560
50,0.9638
51,0.9441
52,0.9383
53,0.9212
54,0.9156
55,0.9102
56,0.9585
57,0.9488
58,0.5860
59,0.9121
60,0.9321
61,0.9362
62,0.0000
63,0.9261
64,0.9840
65,0.0000
66,0.9055
67,0.8775
68,0.8352
69,0.8894
70,0.9443
71,0.8994
72,0.9396
73,0.0149
74,0.9483
75,0.9703
76,0.9369
77,0.9335
78,0.9267
79,0.0000
80,0.9018
81,0.9612
82,0.9487
83,0.9337
84,0.9454
85,0.9362
86,0.0000
87,0.9123
88,0.0000
89,0.9424
90,0.9123
91,0.0000
92,0.8997
93,0.9209
94,0.9558
95,0.9507
96,0.6614
97,0.9456
98,0.8784
99,0.9197
100,0.9345
101,0.9079
102,0.0000
103,0.9378
104,0.9523
105,0.9482
106,0.9488
107,0.9047
108,0.9858
109,0.8579
110,0.8688
111,0.9220
112,0.9153
113,0.9362
114,0.9198
115,0.9251
116,0.9415
117,0.9312
118,0.0000
119,0.8823
120,0.9514
121,0.9577
122,0.9404
123,0.9507
124,0.9301
125,0.9183
126,0.9194
127,0.9682
128,0.8951
129,0.9604
130,0.0000
131,0.9387
132,0.9269
133,0.9267
134,0.0000
135,0.0000
136,0.9283
137,0.0030
138,0.9868
139,0.0092
140,0.9800
141,0.9349
142,0.9270
143,0.8883
144,0.9179
145,0.9274
146,0.9162
147,0.9759
148,0.0000
149,0.8980
150,0.0000
151,0.9778
152,0.0000
153,0.9220
154,0.9037
155,0.9400
156,0.9485
157,0.9165
158,0.9369
159,0.9621
160,0.9318
161,0.9207
162,0.0000
163,0.9215
164,0.9337
165,0.9456
166,0.9410
167,0.0000
168,0.9133
169,0.9580
170,0.9312
171,0.9357
172,0.9096
173,0.9305
174,0.9120
175,0.8892
176,0.9436
177,0.9562
178,0.0000
179,0.8123
180,0.9296
181,0.9610
182,0.9058
183,0.0000
184,0.8273
185,0.8596
186,0.9264
187,0.9290
188,0.8447
189,0.9134
190,-0.0025
191,0.9497
192,0.9526
193,0.9310
194,0.9059
195,0.8763
196,0.9274
197,0.9269
198,0.0000
199,0.9234
200,0.9271
201,0.9240
202,0.9342
203,0.0000
204,0.9655
205,0.7133
206,0.0000
207,0.8597
208,0.9327
209,0.9036
210,0.8650
211,0.9440
212,0.9640
213,0.0000
214,0.0000
215,0.9198
216,0.9271
217,0.8691
218,0.9192
219,0.9207
220,0.8971
221,0.9289
222,1.0200
223,0.9273
224,0.9494
225,0.9443
226,0.9387
227,0.9203
228,0.9350
229,0.8974
230,0.8947
231,0.9309
232,0.8913
233,1.0588
234,0.0000
235,0.9138
236,0.9104
237,0.9107
238,1.0754
239,0.0000
240,0.9032
241,0.9526
242,1.0024
243,0.8712
244,0.0000
245,0.7800
246,0.7923
247,1.0190
