ch,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,92,83,78,75,71,68,65,62,60,57,54,52,49,45,42,37,30,21,9
1,11,10,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6
2,76,69,64,61,58,55,53,50,48,46,43,41,38,35,31,26,18,10,7
3,82,75,70,66,63,60,57,55,52,49,47,44,41,37,33,27,18,9,7
4,153,138,128,121,114,109,104,99,94,89,84,78,71,63,53,36,16,8,7
5,86,77,72,68,64,61,59,56,53,50,47,44,41,37,31,23,12,7,7
6,186,170,159,150,142,136,130,124,119,113,107,101,95,87,79,67,50,28,9
7,90,81,76,71,68,64,61,58,56,53,50,47,44,41,36,31,24,14,7
8,90,82,76,72,68,65,63,60,57,55,52,49,46,43,39,35,29,20,10
9,132,120,113,108,103,98,94,90,86,82,79,74,70,65,59,50,39,23,10
10,93,84,79,75,71,67,64,61,58,56,53,49,46,42,37,31,23,11,7
11,118,108,101,95,91,87,83,80,76,73,70,66,62,58,53,48,41,31,17
12,10,9,9,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6
13,116,106,99,94,89,85,81,77,74,70,66,61,56,50,41,28,13,8,7
14,84,76,71,68,64,62,59,56,54,52,49,47,44,41,37,32,26,17,8
15,92,84,79,75,71,68,65,63,60,57,55,52,49,46,43,38,32,24,13
16,97,89,83,79,75,72,69,65,62,59,56,51,46,39,28,13,8,7,6
17,81,74,69,65,62,59,57,54,52,49,47,44,41,38,35,30,23,14,7
18,87,79,75,71,68,65,63,60,58,55,53,50,47,44,40,35,27,17,8
19,88,80,75,71,68,65,62,59,57,54,51,49,46,42,38,33,25,14,7
20,92,83,78,74,70,67,64,61,58,55,52,49,45,40,34,25,13,8,7
21,84,77,72,68,65,62,59,57,55,52,50,47,44,41,37,32,25,16,8
22,170,155,145,137,131,125,120,115,110,105,100,95,89,82,74,63,49,28,9
23,92,84,78,75,71,68,65,63,60,57,55,52,49,46,42,37,30,21,10
24,118,107,100,95,91,86,82,79,75,71,67,63,58,51,43,32,17,8,7
25,87,79,73,69,66,63,60,57,54,51,47,44,39,34,27,17,8,7,7
26,10,9,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6
27,23,21,20,18,17,17,16,15,14,13,12,11,10,8,8,7,7,6,6
28,91,82,77,73,69,67,64,61,58,56,54,51,48,45,41,37,31,23,13
29,88,80,75,70,67,64,61,58,55,51,48,45,41,36,29,19,9,7,6
30,150,138,130,123,118,113,109,105,100,96,92,87,82,76,68,59,44,25,8
31,84,77,72,68,65,62,59,57,54,52,49,46,42,38,32,23,12,8,7
32,159,144,135,127,121,115,110,105,100,95,90,84,78,70,61,47,28,10,7
33,83,76,71,68,65,63,60,58,56,54,52,49,47,44,41,37,31,23,13
34,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6
35,127,114,107,100,95,90,86,82,78,74,70,66,62,57,51,44,35,22,9
36,90,82,77,72,69,66,63,60,58,55,52,50,47,43,39,34,27,18,9
37,90,82,77,73,70,68,65,62,60,57,55,52,50,47,42,38,30,20,9
38,151,136,127,120,115,109,105,100,95,91,86,82,76,70,63,53,40,23,8
39,125,114,106,100,96,91,88,84,80,76,72,68,63,58,51,41,26,13,7
40,91,82,77,74,70,67,65,62,59,57,54,51,48,44,39,33,23,12,8
41,124,112,105,99,94,90,86,83,79,75,72,68,64,60,55,49,41,29,14
42,147,133,125,118,112,107,102,97,93,88,84,79,74,68,61,52,39,21,7
43,90,82,76,73,69,66,63,61,58,55,53,50,47,44,40,35,29,19,8
44,110,99,93,88,83,79,75,72,69,66,63,59,55,51,47,41,34,23,10
45,98,90,85,80,77,74,71,68,65,63,60,57,53,50,45,38,29,17,8
46,88,79,74,70,66,63,60,57,54,51,48,45,41,35,28,18,9,7,7
47,133,122,114,109,104,100,96,92,88,85,81,77,72,67,61,52,39,22,8
48,87,79,74,70,67,65,62,59,57,55,52,50,47,44,40,36,30,21,10
49,85,77,73,69,66,64,61,59,56,54,52,49,46,43,39,34,26,15,7
50,142,128,120,113,108,103,98,94,89,85,80,75,69,62,54,42,23,9,7
51,145,132,123,116,111,106,102,97,93,89,85,80,75,70,63,56,44,28,11
52,92,83,78,74,70,67,65,62,59,57,54,51,48,44,40,35,28,17,8
53,82,74,69,65,62,60,57,55,52,50,48,45,43,40,36,32,26,19,10
54,132,121,114,109,104,100,96,93,89,86,82,78,74,69,63,55,42,25,9
55,76,69,64,61,58,55,53,50,48,46,44,41,38,35,32,27,19,11,7
56,171,156,147,140,134,128,124,118,114,109,104,99,93,87,78,67,50,28,9
57,135,122,113,107,102,97,93,89,85,82,78,74,69,64,59,53,44,31,16
58,82,74,69,65,62,59,57,54,52,50,48,45,43,40,37,33,28,20,11
59,86,78,73,70,67,64,61,59,56,54,51,48,45,41,36,29,19,9,7
