ch,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,89,81,75,71,67,65,62,59,56,53,49,46,41,36,27,15,8,7,7
1,13,12,12,11,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6
2,11,10,10,10,9,9,8,8,8,8,7,7,7,7,7,7,6,6,6
3,80,73,68,64,61,58,55,53,51,48,46,43,40,36,31,24,14,8,7
4,151,137,128,120,114,109,105,100,95,90,86,81,75,69,61,52,36,17,10
5,78,71,65,61,57,53,49,45,40,32,19,10,9,8,8,7,7,7,6
6,181,163,152,144,137,130,123,117,111,104,97,90,80,66,45,18,8,7,6
7,87,80,74,70,67,64,61,58,55,52,49,46,43,39,35,29,22,13,7
8,88,80,75,71,68,65,62,59,57,55,52,50,47,44,40,36,30,23,14
9,128,118,112,106,101,97,92,88,85,81,77,72,67,62,55,45,31,16,9
10,92,84,79,74,70,67,65,61,59,56,53,50,47,43,38,33,24,14,7
11,112,103,96,91,87,83,80,76,73,70,66,63,59,54,49,42,33,20,9
12,10,9,9,9,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6
13,114,103,97,91,87,82,78,75,71,66,62,56,49,40,26,9,7,7,6
14,81,74,69,66,63,60,57,54,52,49,47,44,40,36,31,24,14,8,7
15,90,82,77,73,70,67,64,61,58,55,52,49,46,42,38,31,21,9,7
16,94,87,81,77,73,69,66,62,58,53,48,41,31,16,8,7,7,7,6
17,79,72,67,64,61,58,55,53,51,48,46,43,40,37,33,27,20,10,7
18,86,79,75,71,68,65,63,60,58,55,53,50,47,44,39,34,26,16,8
19,88,80,76,72,69,65,63,60,58,55,53,50,48,44,41,36,31,23,13
20,90,82,77,73,69,66,63,60,57,54,51,48,44,38,31,20,8,7,6
21,83,75,71,67,64,61,58,56,54,51,49,46,43,39,34,29,21,12,8
22,167,153,145,138,132,126,122,117,112,107,103,98,93,87,80,73,64,49,29
23,91,83,78,74,71,68,65,63,60,57,55,52,49,46,43,38,32,24,14
24,116,106,100,94,89,86,82,78,75,71,67,63,58,52,44,32,15,7,7
25,85,77,72,67,63,60,57,54,50,47,42,38,31,22,10,8,7,7,6
26,9,9,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
27,22,19,18,16,15,14,12,10,8,8,7,7,7,7,7,7,6,6,6
28,92,84,79,74,71,68,65,62,59,56,54,51,48,45,40,35,28,18,8
29,88,79,74,70,66,62,59,56,53,50,46,42,37,30,19,9,7,7,6
30,147,136,128,122,116,111,107,102,98,93,88,83,78,70,60,45,27,9,7
31,43,39,37,35,33,32,31,29,28,26,25,23,22,19,17,12,9,7,7
32,155,142,133,125,119,113,108,103,98,93,87,80,73,64,50,31,10,7,7
33,81,75,71,67,65,62,60,58,56,54,51,49,47,44,41,37,32,24,14
34,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6
35,124,112,104,98,94,89,85,81,77,73,69,65,60,55,49,41,29,15,7
36,87,79,74,70,67,64,61,58,55,53,50,47,43,39,33,25,15,9,7
37,86,79,75,71,68,65,62,59,56,53,50,47,43,37,28,17,8,7,7
38,144,130,121,115,109,103,98,93,88,84,78,71,63,54,41,23,9,7,7
39,122,112,105,99,95,91,87,83,79,75,71,68,63,59,52,44,33,17,8
40,87,79,75,71,68,65,62,60,57,55,52,49,45,41,36,28,16,9,7
41,117,107,100,95,90,86,83,79,75,71,68,64,60,55,48,40,29,16,9
42,143,130,121,114,108,103,98,94,90,85,80,75,69,62,52,39,21,7,7
43,87,79,74,70,67,64,61,59,56,54,51,48,45,41,37,31,22,11,7
44,108,98,91,86,82,79,75,72,69,66,63,59,56,52,47,41,33,22,10
45,95,88,83,79,76,73,70,67,65,62,59,56,53,50,45,38,29,18,8
46,85,77,71,67,64,60,57,54,51,47,43,38,31,20,10,8,7,7,6
47,132,121,114,109,104,100,96,92,89,85,82,78,74,70,64,58,49,36,20
48,83,76,71,68,64,62,59,57,54,52,49,47,44,40,36,30,20,9,7
49,83,77,72,68,65,63,60,58,56,53,51,48,45,42,38,32,23,12,7
50,139,127,119,114,108,104,99,95,91,87,83,79,74,68,62,54,42,26,9
51,141,129,121,115,109,104,100,95,91,87,82,77,71,65,57,45,29,13,7
52,90,82,77,73,70,67,64,62,59,57,54,51,48,44,40,35,27,17,8
53,80,73,68,65,62,60,57,55,53,50,48,46,43,41,37,33,28,21,13
54,130,119,113,108,104,100,96,93,90,86,83,79,75,70,65,58,49,37,21
55,74,67,63,60,57,55,52,50,48,46,44,41,38,35,32,26,19,11,7
56,168,154,146,139,133,127,123,118,113,109,103,98,92,85,77,64,47,26,8
57,133,121,114,107,102,97,93,89,85,82,78,74,70,65,60,53,45,34,17
58,60,55,51,48,46,44,42,40,38,37,35,32,30,27,23,18,12,7,6
59,82,76,71,68,65,62,59,57,54,51,48,45,40,35,25,14,8,7,6
60,111,101,95,90,85,82,78,75,72,68,65,61,58,53,48,40,31,17,7
61,51,46,44,41,39,37,36,34,32,30,29,26,24,21,16,10,7,7,6
62,9,9,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6
63,149,136,127,120,114,108,102,98,93,87,81,75,68,60,47,30,11,7,7
64,133,121,114,108,103,98,93,89,85,81,77,72,67,62,54,44,31,14,7
65,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6
66,76,71,66,63,60,58,55,53,51,49,46,43,40,36,31,24,15,8,7
67,90,82,76,71,68,64,61,58,54,51,47,43,38,32,23,12,9,8,7
68,182,168,158,150,144,139,134,129,125,120,115,110,105,100,93,86,79,68,52
69,110,100,93,88,83,79,75,72,68,64,60,55,50,43,34,20,12,8,7
70,132,121,114,109,104,99,96,92,88,84,79,74,69,62,53,39,21,9,7
71,70,64,60,57,54,52,49,47,45,42,39,35,30,21,11,9,8,7,6
72,84,76,71,67,64,61,59,56,53,51,48,45,43,39,36,31,25,15,8
73,13,12,11,11,10,10,10,9,9,9,8,8,8,8,7,7,7,7,6
74,181,165,154,146,139,132,127,120,115,109,103,97,90,80,69,54,32,11,7
75,168,154,146,139,133,128,123,118,114,109,104,98,93,86,77,65,48,27,9
76,110,101,95,90,86,82,78,75,72,68,65,61,57,52,47,39,28,14,7
77,126,115,108,103,98,93,89,85,81,78,74,70,65,60,53,45,34,20,9
78,63,58,55,52,50,48,46,44,42,40,38,36,34,32,29,25,19,11,7
79,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6
80,126,114,108,102,97,93,89,85,81,77,73,68,63,58,51,41,26,11,7
81,151,139,131,124,119,114,109,104,99,94,89,84,77,69,59,45,25,8,7
82,164,151,143,136,130,125,120,115,110,106,101,96,90,84,76,64,48,27,8
83,74,68,64,61,59,56,54,52,50,48,46,43,41,39,36,32,27,21,12
84,96,88,82,77,73,69,66,62,59,55,51,47,41,33,23,10,7,7,6
85,73,67,63,60,57,55,53,51,49,47,45,43,41,38,35,32,28,22,14
86,9,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6
87,87,80,75,71,68,65,62,59,56,53,50,46,41,34,23,10,7,7,6
88,9,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6
89,99,90,85,80,76,73,70,67,64,62,59,56,52,49,45,41,34,25,14
90,85,77,72,68,65,62,59,56,53,50,47,43,39,33,26,16,9,8,7
91,26,23,22,21,20,19,18,17,17,16,15,15,14,13,13,12,11,10,8
92,124,114,108,103,99,95,91,87,84,80,77,73,68,63,56,45,29,13,9
93,83,76,72,68,65,63,60,58,55,52,50,47,44,40,34,27,16,8,7
94,110,101,95,90,86,82,79,76,73,70,67,64,60,56,51,45,37,26,13
95,160,147,139,131,126,121,116,112,107,102,98,93,88,82,75,66,52,34,14
96,166,151,140,133,126,120,114,109,104,99,93,87,80,73,62,48,28,12,7
97,111,102,96,91,87,83,79,76,73,69,65,62,57,53,46,38,24,10,7
98,79,73,68,64,61,58,56,53,50,48,45,42,39,34,29,20,9,7,7
99,84,77,72,68,65,62,60,57,55,52,50,47,44,40,36,30,22,11,7
100,87,79,74,70,67,64,61,59,56,54,51,49,46,43,39,35,29,20,10
101,115,104,97,92,87,83,79,76,72,68,65,61,56,51,44,34,21,9,7
102,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6
103,91,83,78,75,72,69,66,64,61,59,56,53,51,48,44,39,33,24,12
104,129,119,112,106,102,97,94,90,86,83,79,76,71,67,61,54,44,30,16
105,144,132,124,117,112,106,102,97,93,89,84,79,75,69,62,54,42,24,9
106,146,133,125,119,113,108,104,100,95,91,87,83,78,72,66,58,45,28,11
107,86,79,74,70,67,64,61,59,56,54,51,48,45,42,38,32,24,14,8
108,172,158,149,141,134,128,122,117,111,105,99,92,83,72,54,30,10,8,7
109,83,75,70,66,63,60,57,54,52,49,46,42,38,33,26,16,10,9,8
