ch,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,94,86,81,77,74,71,68,65,63,61,58,56,53,51,47,44,40,35,28
1,14,14,14,13,13,8,8,8,7,7,7,7,7,7,7,7,7,6,6
2,89,81,75,71,68,64,62,59,56,53,50,47,44,39,35,27,17,12,9
3,48,43,41,38,36,35,33,32,31,29,28,27,25,24,22,20,18,15,12
4,153,138,129,122,116,110,105,100,95,91,85,80,75,68,59,47,28,13,8
5,86,78,73,69,66,63,60,57,55,52,49,47,44,40,36,31,23,15,12
6,193,175,165,157,150,144,138,133,128,123,119,114,109,104,99,93,87,79,69
7,96,87,82,78,74,72,69,67,65,62,60,58,56,54,52,50,48,46,44
8,93,85,80,76,72,69,66,64,61,59,57,55,52,50,47,45,42,39,35
9,132,121,114,108,103,98,94,91,87,83,78,74,70,64,58,50,39,24,15
10,94,85,79,75,71,68,64,61,58,55,52,49,45,40,35,27,17,11,9
11,116,105,97,91,86,81,77,72,68,63,57,50,41,27,15,13,11,10,9
12,94,85,80,75,72,69,66,63,61,59,56,53,51,48,45,41,35,28,20
13,119,109,102,97,92,89,85,82,78,75,71,68,64,60,56,50,43,32,19
14,86,78,73,69,66,63,60,58,56,53,51,48,46,43,40,36,32,25,17
15,92,84,78,74,71,68,65,62,59,56,53,50,47,44,40,34,27,17,12
16,102,93,88,84,81,78,75,72,70,68,65,63,60,58,55,52,48,44,38
17,86,79,74,71,68,65,63,61,59,57,55,53,51,49,47,45,43,41,39
18,88,80,75,71,67,64,61,59,56,53,50,47,43,38,30,20,14,12,9
19,90,82,77,73,70,67,64,62,59,57,55,52,50,47,44,40,36,30,23
20,93,85,79,75,71,68,65,62,59,56,53,50,46,42,37,29,19,12,11
21,82,74,69,64,60,56,52,48,43,37,29,18,14,12,11,10,9,8,7
22,168,152,143,135,128,122,116,111,105,100,93,86,78,68,53,31,13,11,8
23,90,81,75,71,67,63,60,56,53,48,43,37,27,15,11,9,9,8,7
24,117,106,99,93,88,84,80,75,71,67,61,55,47,35,19,13,11,9,7
25,87,79,74,70,66,63,60,57,53,50,46,43,38,32,24,15,11,9,8
26,78,71,66,63,60,57,54,52,49,47,45,42,40,37,34,30,26,21,16
27,27,24,22,21,20,19,18,17,16,15,15,14,13,13,12,12,11,10,8
28,91,82,77,73,70,67,64,62,59,57,55,52,50,47,44,41,37,32,25
29,93,85,79,75,72,69,66,63,61,59,56,54,52,49,46,43,40,36,30
30,151,138,130,123,118,113,109,105,100,96,91,87,81,75,67,56,40,21,10
31,88,80,76,72,69,66,64,62,59,57,55,53,51,48,46,43,39,35,30
32,161,145,135,127,121,116,110,105,100,95,90,84,77,70,59,43,23,12,9
33,83,76,72,68,65,63,60,58,56,54,52,49,47,44,40,35,29,19,9
34,94,85,80,76,72,69,66,64,61,58,56,53,50,46,42,37,30,21,12
35,128,115,108,101,96,91,87,83,80,76,72,68,63,58,53,47,38,26,12
36,93,85,79,75,72,69,66,63,61,58,56,54,51,48,46,42,38,34,27
37,93,85,80,76,73,70,67,64,62,59,57,54,52,48,45,41,35,27,17
38,149,134,125,118,111,105,100,94,89,82,76,69,59,46,25,12,10,9,7
39,126,114,107,101,96,92,87,83,79,75,71,66,61,55,46,34,18,11,9
40,92,84,79,75,71,68,66,63,61,58,55,53,50,46,42,36,28,17,12
41,129,118,111,105,101,97,93,90,87,84,81,78,75,72,69,66,62,58,53
