ch,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,92,84,79,75,71,68,66,63,60,58,55,52,49,46,42,37,31,22,11
1,15,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,12,11,10,10,9,9,9,8,8,8,7,7,7,7,7,6,6,6,6
3,83,75,70,67,63,61,58,55,53,50,48,45,43,40,36,31,25,15,8
4,153,140,131,124,118,113,108,103,98,94,89,84,79,74,67,59,48,33,15
5,85,77,72,68,64,61,59,56,53,50,48,45,41,37,32,24,14,8,7
6,187,170,160,151,143,137,131,125,119,114,109,103,97,90,82,71,57,35,12
7,90,81,76,72,68,65,62,59,57,54,52,49,46,43,40,36,30,23,13
8,90,82,77,73,69,66,63,61,58,55,53,50,47,44,40,36,30,21,12
9,131,120,113,108,103,99,95,91,87,83,79,75,71,66,60,52,41,25,11
10,94,86,80,76,72,69,66,63,60,57,54,52,49,45,42,37,31,23,13
11,117,107,100,94,90,86,82,79,76,73,69,66,62,58,54,48,40,29,16
12,10,10,9,9,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6
13,117,106,100,95,90,86,83,79,75,72,68,64,59,53,47,37,23,9,7
14,84,77,72,68,65,62,60,57,55,53,50,48,45,42,39,35,30,23,14
15,93,85,80,75,72,69,66,63,60,58,55,53,50,47,43,39,33,25,14
16,98,90,85,81,77,73,70,67,64,61,58,54,50,45,38,27,13,7,7
17,82,74,70,66,63,60,57,55,53,50,48,45,43,40,37,33,28,21,12
18,88,80,76,72,69,66,64,61,59,57,54,51,49,46,42,38,32,23,13
19,89,81,76,72,69,66,63,60,58,55,53,50,48,45,41,37,31,23,14
20,92,84,78,74,70,67,64,61,58,55,51,47,43,38,31,20,9,7,7
21,85,77,72,69,66,63,61,58,56,54,51,49,46,43,40,36,30,23,14
22,172,156,146,139,132,127,122,117,112,107,102,97,91,85,78,70,58,41,19
23,92,84,79,75,72,69,66,63,61,58,55,53,49,46,43,38,32,23,12
24,118,108,101,96,91,87,83,80,76,73,69,65,61,56,49,40,28,13,7
25,88,80,75,71,67,64,61,58,55,53,49,46,43,39,33,26,16,8,7
26,10,9,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6
27,24,22,20,19,18,17,16,16,15,14,13,13,12,11,9,8,7,7,6
28,93,85,79,75,71,68,65,63,60,58,55,52,49,46,43,39,33,24,13
29,90,81,76,72,68,65,62,59,57,54,51,48,45,41,36,29,19,8,7
30,152,139,131,125,120,115,111,107,103,99,95,90,86,81,75,67,56,41,23
31,62,56,53,50,48,46,44,42,40,39,37,35,33,30,28,24,19,12,7
32,161,146,136,129,123,117,112,107,102,97,92,86,80,73,64,52,35,16,7
33,82,76,72,68,66,63,61,59,56,54,52,50,47,45,41,37,32,24,14
34,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
35,128,116,108,102,97,92,88,84,81,77,73,69,65,61,56,50,43,33,20
36,91,83,77,73,69,66,63,61,58,55,52,49,46,43,39,34,27,17,9
37,90,83,78,74,71,68,65,63,60,58,55,52,49,46,41,36,27,16,8
38,152,137,129,122,116,111,106,102,97,93,89,84,79,74,68,61,51,37,20
39,128,116,109,103,99,95,91,87,84,80,77,73,69,65,61,56,49,40,27
40,90,83,78,74,70,68,65,62,60,57,55,52,49,46,42,37,30,20,10
41,123,112,104,99,94,90,87,83,80,76,73,70,66,62,57,51,43,34,20
42,148,133,124,118,112,107,102,98,94,89,85,80,75,69,62,54,41,24,8
43,91,82,77,73,70,67,64,61,59,56,54,51,48,45,42,38,32,24,14
44,111,100,94,88,84,80,76,73,70,67,63,60,56,52,48,42,34,24,12
45,100,92,86,82,79,76,73,70,68,65,62,60,57,54,50,45,39,30,19
46,89,81,75,71,68,65,62,59,56,54,51,48,44,40,35,28,18,9,7
47,135,124,116,111,106,102,98,94,91,87,84,80,76,72,67,60,51,39,22
48,86,79,74,70,67,64,62,59,57,55,52,50,47,44,41,37,31,23,13
49,86,79,74,70,67,65,62,60,58,56,53,51,48,46,42,38,32,24,13
50,144,131,123,116,111,106,102,98,94,90,86,82,78,73,68,62,54,44,29
51,146,132,124,118,112,108,103,99,95,91,86,82,77,72,66,58,48,32,15
52,92,84,79,75,71,68,65,63,60,58,55,52,49,46,42,38,31,22,12
53,83,75,70,66,63,60,57,55,53,50,48,45,43,40,37,33,27,20,11
54,135,123,116,110,106,102,98,95,91,88,85,81,77,73,68,61,52,40,24
55,76,69,65,62,59,56,54,52,50,48,45,43,41,38,36,32,27,21,12
56,173,158,149,142,136,130,125,121,116,112,107,102,97,91,83,74,61,42,20
57,136,123,114,108,103,98,94,90,86,82,78,74,70,65,60,53,44,30,14
58,63,57,53,50,48,46,44,42,40,38,36,35,32,30,28,25,21,15,8
59,87,79,75,71,68,65,63,60,58,56,53,51,48,45,41,36,29,20,10
60,115,104,97,92,88,84,81,77,74,71,68,64,61,57,53,47,40,30,16
61,55,50,47,45,43,41,39,38,36,35,33,32,30,28,26,24,21,16,10
62,9,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
63,154,141,131,124,117,112,107,102,98,93,88,83,78,72,65,57,45,28,11
64,138,125,118,112,106,102,97,93,89,85,82,77,73,68,62,56,46,33,17
65,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6
66,81,74,69,66,63,61,58,56,54,52,49,47,44,41,37,32,24,14,8
67,95,86,80,76,72,69,65,63,59,56,53,50,47,43,38,31,22,11,8
68,187,170,160,152,146,140,134,129,123,118,113,108,102,95,88,79,67,49,28
69,116,106,99,93,89,85,81,78,74,71,68,64,60,56,51,45,38,27,13
70,140,127,119,113,108,104,100,97,93,89,85,82,77,72,67,60,50,36,18
71,75,69,64,61,59,56,54,52,50,48,46,44,41,39,35,30,22,13,8
72,89,80,75,71,67,64,61,59,56,54,52,49,46,44,40,37,32,25,16
73,13,12,12,11,11,10,10,9,9,9,9,8,8,8,8,7,7,7,6
74,187,170,159,151,144,137,131,126,120,115,109,104,98,91,83,72,58,39,17
75,174,159,150,142,136,131,126,121,117,112,107,102,97,91,84,75,62,42,19
76,115,104,98,92,88,84,81,77,74,71,67,64,60,56,52,46,38,28,15
77,131,119,111,105,100,96,92,88,84,81,77,73,69,64,59,53,45,35,20
78,67,61,57,54,52,50,48,46,44,42,41,39,37,34,32,29,24,18,10
79,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
80,130,118,110,105,100,95,91,88,84,80,76,73,68,63,57,50,40,27,11
81,158,145,136,129,123,118,113,109,104,100,95,90,85,80,73,65,54,37,17
82,168,154,145,138,132,127,122,117,112,108,103,98,92,86,78,68,53,33,12
83,78,70,66,63,60,57,55,53,51,49,46,44,42,39,36,33,29,23,14
84,101,92,86,81,77,74,71,67,65,62,59,55,52,48,43,37,29,18,8
85,79,71,67,64,61,58,56,54,52,49,47,45,43,40,37,34,29,22,13
86,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6
87,91,83,78,75,71,69,66,63,61,58,55,53,50,46,42,36,28,16,7
88,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6
89,103,93,87,82,78,75,72,69,66,63,60,58,55,51,47,43,37,29,18
90,91,82,76,72,69,66,63,60,58,55,52,50,47,44,40,35,28,19,9
91,26,24,22,21,20,19,18,18,17,16,15,15,14,13,12,12,10,9,8
92,129,118,111,106,101,97,93,90,86,83,80,76,72,67,62,54,42,25,11
93,87,80,75,71,68,66,63,61,58,56,54,51,49,46,42,38,33,24,14
94,114,104,97,92,88,85,81,78,75,72,69,66,62,58,54,49,42,32,19
95,167,151,142,135,129,124,119,114,110,105,101,96,91,85,78,69,57,40,19
96,174,157,146,138,131,125,120,115,110,105,99,94,88,81,73,63,50,31,11
97,115,105,98,93,89,85,82,79,76,72,69,66,62,58,53,47,38,25,10
98,83,75,70,67,63,61,58,56,53,51,48,46,43,40,37,32,25,16,8
99,87,79,74,70,67,64,62,59,57,55,52,50,47,44,41,36,31,22,12
100,90,81,76,72,68,65,63,60,57,55,53,50,47,44,40,36,31,23,12
101,120,108,100,95,90,86,82,79,75,72,68,65,61,56,51,44,35,22,10
102,9,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
103,93,85,80,76,73,70,67,64,62,59,57,54,51,48,44,39,33,23,11
104,133,121,114,108,104,99,95,92,88,84,80,76,72,68,62,55,45,31,15
105,150,135,127,120,114,109,105,100,96,92,88,83,78,73,67,60,50,36,19
106,152,137,129,122,116,111,107,103,99,94,90,86,81,76,70,62,52,38,21
107,89,81,76,72,69,66,63,61,58,56,53,51,48,45,42,37,31,23,13
108,184,167,157,149,142,137,131,126,121,117,112,106,101,96,89,81,71,55,34
109,89,80,75,71,68,65,62,60,58,55,53,50,48,45,42,39,34,28,20
110,94,85,79,75,71,68,65,62,59,56,54,50,47,43,39,33,24,13,7
111,93,85,79,75,71,68,65,63,60,57,55,52,49,46,42,38,33,25,15
112,89,80,74,69,66,63,60,57,54,51,49,46,43,40,36,32,27,20,11
113,107,98,92,87,83,80,77,74,71,68,65,62,59,55,50,44,36,25,12
114,114,103,97,92,87,84,80,77,73,70,67,63,59,55,50,43,34,21,8
115,69,62,58,55,52,50,48,46,44,42,40,38,36,34,32,29,25,20,13
116,146,132,124,117,111,106,102,98,93,89,85,81,76,71,65,57,47,32,15
117,80,73,69,65,62,59,57,55,52,50,48,46,43,40,37,33,28,21,12
118,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
119,84,76,71,68,65,62,60,57,55,52,50,48,45,42,39,34,29,20,10
120,101,91,85,80,76,73,69,66,63,61,58,55,52,48,45,40,35,28,17
121,186,170,159,151,144,138,132,127,121,116,111,105,99,92,84,75,61,41,18
122,92,83,77,73,69,66,63,61,58,56,53,51,48,45,41,37,31,23,13
123,93,84,78,74,71,68,65,62,60,57,55,52,50,47,43,39,34,26,16
124,85,77,72,69,66,63,60,58,56,53,51,48,46,43,40,36,30,23,14
125,89,80,75,71,68,65,62,59,57,54,52,49,46,43,40,36,31,23,13
126,182,166,156,149,142,137,132,127,122,117,112,107,102,96,89,80,68,51,29
