ch,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,94,85,80,76,72,69,66,63,61,58,55,53,50,46,43,38,31,22,11
1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7
2,77,70,65,62,59,57,54,52,50,48,46,43,41,39,36,32,27,20,10
3,84,76,71,67,64,61,59,57,54,52,49,47,44,42,38,35,29,22,13
4,155,140,131,124,118,112,107,103,98,94,89,84,79,73,65,58,44,26,11
5,86,78,73,69,66,63,61,58,55,53,50,47,45,41,37,32,25,16,8
6,190,173,162,154,147,141,135,130,125,119,114,109,104,98,92,85,76,64,47
7,91,82,77,72,69,66,63,60,58,55,52,50,47,44,40,36,31,24,15
8,91,83,77,73,70,67,64,61,59,56,53,51,48,45,41,37,31,23,13
9,132,122,114,108,103,99,95,91,87,83,79,75,71,66,59,52,42,27,12
10,95,86,80,76,72,69,66,63,60,57,54,51,48,45,41,36,29,20,9
11,118,108,101,96,91,87,83,80,76,73,69,66,62,58,53,47,40,28,15
12,9,9,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6
13,118,107,101,95,91,87,83,80,76,73,69,65,61,55,49,40,26,12,7
14,84,77,72,68,65,62,59,57,54,52,49,46,43,40,37,32,25,16,8
15,93,85,80,76,72,69,66,63,61,58,56,53,50,47,44,40,34,27,17
16,99,90,85,81,77,74,71,68,65,62,59,55,52,47,41,32,19,8,7
17,82,75,70,66,63,61,58,56,53,51,48,46,43,40,37,33,27,19,9
18,89,82,77,73,70,67,65,62,60,57,55,53,50,47,44,40,35,27,17
19,91,83,78,74,71,69,66,64,62,59,57,55,53,51,49,46,43,40,36
20,96,87,82,78,74,71,69,66,64,62,59,57,55,52,50,47,43,39,33
21,85,77,73,69,66,63,60,57,55,52,49,46,43,39,35,28,19,10,7
22,173,158,148,140,134,128,123,118,113,109,104,99,93,87,80,71,60,43,23
23,93,85,80,76,72,70,67,64,61,59,56,54,51,48,44,40,34,26,16
